id_muestra_centro,curso_academico,cod_universidad,des_universidad,URI_universidad,wikidata_universidad,cod_centro,des_centro,wikidata_centro,cod_municipio,des_municipio,URI_municipio,wikidata_municipio,cod_campus,des_campus,des_tipo_centro,des_naturaleza_centro,des_situacion_centro,fecha_desde_situacion_centro,latitude,longitude
c56dedc1de58b93c7c0b587cec1db7c5,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28029044,Facultad De Psicologia,https://www.wikidata.org/wiki/Q20019004,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Centro Propio,Publico,Activo,1900-01-01,40.432276,-3.793079
6b8465d366df38647c067182cbe3a1ae,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027710,Facultad De Filologia,https://www.wikidata.org/wiki/Q20014985,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448791,-3.730503
415c4fe6b738be2b7a534802b340d810,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027761,Facultad De Filosofia,https://www.wikidata.org/wiki/Q20014986,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448740,-3.729855
55fa1770fa0d99828c90410423cdf829,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027746,Facultad De Geografia E Historia,https://www.wikidata.org/wiki/Q5854921,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.449233,-3.734676
765e7935070b4bcbbf6b910da79d5932,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28043119,Facultad De Educacion,https://www.wikidata.org/wiki/Q20014981,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450616,-3.717734
4a38d6f0437f96a0f58429f432aec9a7,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027837,Facultad De Ciencias Quimicas,https://www.wikidata.org/wiki/Q18644149,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450837,-3.724082
8285ac23dcfadb64b011314b251fd709,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027758,Facultad De Ciencias Fisicas,https://www.wikidata.org/wiki/Q5854676,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450891,-3.726098
a511c076829638b6b7eb6fb9bb2dab26,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027849,Facultad De Ciencias Matematicas,https://www.wikidata.org/wiki/Q5854708,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.449506,-3.725849
12ff5b57a352e4f2239f5912070329df,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28042899,Facultad De Informatica,https://www.wikidata.org/wiki/Q5854949,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.452815,-3.733511
02c513e946a06a90a4d329ced73685ad,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027722,Facultad De Ciencias Biologicas,https://www.wikidata.org/wiki/Q5854610,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448944,-3.726835
c5b5d088499ef391104255819749a93a,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027734,Facultad De Ciencias Geologicas,https://www.wikidata.org/wiki/Q18644148,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.448833,-3.725314
d58b245e4a472804451e5d648a4406df,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027035,Facultad De Medicina,https://www.wikidata.org/wiki/Q5855042,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.444095,-3.724105
f3d17adbfb1cc86e912e68f04675455a,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027011,Facultad De Farmacia,https://www.wikidata.org/wiki/Q17043000,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.445310,-3.726335
85f9b97cf3bb55441157d5b523a86dc4,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027047,Facultad De Veterinaria,https://www.wikidata.org/wiki/Q18644150,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.449491,-3.738626
cd76c20151018aff8371a707a765eb16,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28039293,Facultad De Odontologia,https://www.wikidata.org/wiki/Q18613812,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.442458,-3.725827
1c8b7d5caaba633c59621bb14b10916b,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027001,Facultad De Derecho,https://www.wikidata.org/wiki/Q5854812,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.450748,-3.730781
610ee175a6c74aa9f0e571f187ca0e11,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026997,Facultad De Ciencias Politicas Y Sociologia,https://www.wikidata.org/wiki/Q5854722,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Centro Propio,Publico,Activo,1900-01-01,40.430033,-3.789513
37511d8c22e474e2429675bcb05786e4,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026985,Facultad De Ciencias Economicas Y Empresariales,https://www.wikidata.org/wiki/Q5854643,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Centro Propio,Publico,Activo,1900-01-01,40.433493,-3.789403
3996573a1754831e030e742020674493,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026973,Facultad De Ciencias De La Informacion,https://www.wikidata.org/wiki/Q5854766,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.445967,-3.728137
8aff9edfa7a6c8eb493b67ea2b7b339b,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28042383,Facultad De Ciencias De La Documentacion,https://www.wikidata.org/wiki/Q2837831,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.438370,-3.701270
98e159b637460c67ff05bdd6e8775f7c,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027126,Facultad De Bellas Artes,https://www.wikidata.org/wiki/Q5854565,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.439987,-3.733893
b77c6129c881d3ca5ca4d79938ced65e,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026730,Facultad De Comercio Y Turismo,https://www.wikidata.org/wiki/Q20014144,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.439777,-3.711767
a3b8a0b9efd46ae2a2d726526a4ea2ab,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026821,Facultad De Optica Y Optometria,https://www.wikidata.org/wiki/Q5855177,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.425395,-3.613519
fa517cefb0db71eb20e08e6fec6a1ead,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026869,Facultad De Estudios Estadisticos,https://www.wikidata.org/wiki/Q5854868,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.446844,-3.736874
d9e47222e9818d749c50ce7c61d561f6,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28029101,"Facultad De Enfermeria, Fisioterapia Y Podologia",https://www.wikidata.org/wiki/Q18613735,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Propio,Publico,Activo,1900-01-01,40.443254,-3.724790
2debb0ab48258ee6daa169eff8b0e860,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28036917,Facultad De Trabajo Social,https://www.wikidata.org/wiki/Q20019040,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Centro Propio,Publico,Activo,1900-01-01,40.430908,-3.789443
5ffbc57d6d19aac9362a46f6cd6ff817,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027631,Colegio Universitario De Estudios Financieros - Cunef,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01007,Campus Del Centro Centro Universitario De Estudios Financieros Cunef,Centro Adscrito,Privado,Activo,1900-01-01,40.451456,-3.720172
decdb237df73347b75a6b3c219523264,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027141,Colegio Universitario Cardenal Cisneros,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01004,Campus Del Centro Centro De Ensenanza Superior Cardenal Cisneros,Centro Adscrito,Privado,Activo,1900-01-01,40.430865,-3.676124
07821d6cc4e35eaec885489f2de9dafd,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28026717,Real Centro Universitario Escorial - Maria Cristina,,28054,"Escorial, El","http://www.semanticweb.org/universidata/resource/municipio/escorial,-el",https://www.wikidata.org/wiki/Q985269,01003,Campus Del Centro Centro De Ensenanza Superior Real Centro Universitario Escorial-maria Cristina,Centro Adscrito,Privado De La Iglesia,Activo,1900-01-01,40.588623,-4.150381
8fe9e167e851b18f6f707913561c3959,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28051219,Instituto De Estudios Bursatiles,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01012,Campus Del Centro Centro De Ensenanza Superior Instituto De Estudios Bursatiles,Centro Adscrito,Privado,Activo,1900-01-01,40.418703,-3.690797
16dfbb987400ed51f4a69604f6b3ab03,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28048828,Centro Universitario Villanueva,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01009,Campus Del Centro Centro De Ensenanza Superior Villanueva,Centro Adscrito,Privado De La Iglesia,Activo,1900-01-01,40.496088,-3.701859
266d0346ff878b80cd15148481bc66b9,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28049675,Centro De Estudios Superiores Felipe Ii,,28013,Aranjuez,http://www.semanticweb.org/universidata/resource/municipio/aranjuez,https://www.wikidata.org/wiki/Q486792,01010,Campus Del Centro Centro De Estudios Superiores Felipe Ii,Centro Adscrito,Publico,En Proceso De Extincion,1900-01-01,40.031425,-3.607189
2557c57860d2fec7d9d0a8f27a10d64e,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027229,Centro De Ensenanza Superior En Humanidades Y Ciencias De La Educacion Don Bosco,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01006,Campus Del Centro Centro De Ensenanza Superior En Humanidades Y Ciencias De La Educacion Don Bosco,Centro Adscrito,Privado De La Iglesia,Activo,2011-12-01,40.457369,-3.715272
ddf6e7563f4f66d941bf4c6d67fc1ddf,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027205,Escuela Universitaria De Magisterio - Escuni,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01005,Campus Del Centro Escuela Universitaria De Profesorado De E.G.B. Escuni,Centro Adscrito,Privado De La Iglesia,Activo,1900-01-01,40.378773,-3.749194
92c3051ee3252587c355cffe45304878,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28027709,Escuela Universitaria De Magisterio Fomento De Centros De Ensenanza,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01008,Campus Del Centro Escuela Universitaria De Profesorado De E.G.B. Fomento De Centros De Ensenanza,Centro Adscrito,Privado De La Iglesia,Activo,1900-01-01,40.496940,-3.704506
1627a3e40671bb3eda002f01f40710c6,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28053915,Instituto Superior De Derecho Y Economia,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Centro Adscrito,Privado,Activo,1900-01-01,40.450807,-3.681577
fcd1b8bcd3e80ba064f58cadba85288c,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28051347,Instituto Universitario De Drogodependencias,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.443938,-3.724747
ed8666d19866f786750e7cc6dcfddd9e,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28051360,Instituto Universitario De Magnetismo Aplicado,,28127,"Rozas De Madrid, Las","http://www.semanticweb.org/universidata/resource/municipio/rozas-de-madrid,-las",https://www.wikidata.org/wiki/Q592747,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.528231,-3.884241
17810b165e26c8d08027f7681a543645,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28050859,Instituto Universitario De Ciencias Musicales,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.449705,-3.732913
05304eb63ebe790cc7dd5b304b746516,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28050872,Instituto Universitario De Ciencias De Las Religiones,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.448784,-3.732758
e6d6c9e5223755e5d037747b36399208,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28051256,Instituto Universitario De Evaluacion Sanitaria,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.444873,-3.724937
efae4e9cbee1fa54425cfa7cd8be68ee,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28050823,Instituto Universitario De Geologia Economica,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.449050,-3.725210
c1120a382bdf5426205bae91d358484d,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28050811,Instituto Universitario De Astronomia Y Geodesia,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Extinguido En El Curso De Referencia,1900-01-01,40.449383,-3.726210
8931d57d2687c69c4c82e625eb9e383a,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28050860,Instituto Universitario Pluridisciplinar,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.443802,-3.720191
fd390c3ec6444e87bceab2f9a0ec2f3a,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28051359,Instituto Universitario Ortega Y Gasset,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01015,Campus Del Centro Instituto Universitario Ortega Y Gasset,Instituto Universitario De Investigacion,Privado,Activo,1900-01-01,40.434890,-3.690708
d07342943699bf6fc47c3d1d9a91b296,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28051682,Instituto Universitario De Ciencias Ambientales,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.442598,-3.720187
a527d557f9421a13e8d3bf66761dd4c1,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28053681,Instituto Universitario De Investigaciones Feministas,,28115,Pozuelo De Alarcon,http://www.semanticweb.org/universidata/resource/municipio/pozuelo-de-alarcon,https://www.wikidata.org/wiki/Q639422,01002,Somosaguas,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.437572,-3.725203
c0d7a5ae7bf45ffcccb44f8396651b23,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28053381,Euro-mediterranean University Institute,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.425131,-3.707705
4571eda4bbb367eb82d43f7033706f60,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28054014,Instituto Universitario Investigaciones Oftalmologicas Ramon Castroviejo,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.444531,-3.723703
275ab49687e76713b190d4639ab70b5c,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28054026,Instituto Universitario Seminario Menendez Pidal,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.448794,-3.730478
ad57088b793df6dcf1f7573975731384,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28054038,Instituto Universitario Geociencias (igeo),,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.443448,-3.723580
f6829ffb54a0f54df4073b304fac234d,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28054041,Centro Mixto De Evolucion Y Comportamiento Humano (ucm-isciii),,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Otros,Publico,Activo,1900-01-01,40.475686,-3.689973
c756cb6be949689d262ce24003deffff,2018-19,010,Universidad Complutense De Madrid,http://www.semanticweb.org/universidata/resource/universidad/universidad-complutense-de-madrid,https://www.wikidata.org/wiki/Q219694,28054051,Instituto Universitario Matematicas Interdisciplinar,,28079,Madrid,http://www.semanticweb.org/universidata/resource/municipio/madrid,https://www.wikidata.org/wiki/Q2807,01001,Ciudad Universitaria,Instituto Universitario De Investigacion,Publico,Activo,1900-01-01,40.449453,-3.725766
